generation,GD,IGD,HV
268,,,0.41240506642997266
269,,,0.41240173899069354
270,,,0.41240173952689313
271,,,0.4124037262071851
272,,,0.4124037268479092
273,,,0.4124037271983491
274,,,0.4124037271983491
275,,,0.4124081617938523
276,,,0.41240816514477796
277,,,0.4124113135391391
278,,,0.4124113081555301
279,,,0.4124113293510411
280,,,0.41241135832989917
281,,,0.41241463451825544
282,,,0.41241463637130527
283,,,0.41241050516896066
284,,,0.4124316486173354
285,,,0.412420302185445
286,,,0.4124203315478939
287,,,0.41242033178356724
288,,,0.41241935231145543
289,,,0.4124162580977787
290,,,0.41241655442542513
291,,,0.4124165709890452
292,,,0.4124165930783358
293,,,0.41241662879516117
294,,,0.41241662966583736
295,,,0.41241670780133477
296,,,0.41240729613686633
297,,,0.4124072965994934
298,,,0.412407297879859
299,,,0.4124073249563326
300,,,0.4124032137962417
301,,,0.41241765154218746
302,,,0.4124176900944184
303,,,0.4124176597782174
304,,,0.41241924954819187
305,,,0.4124192503157834
306,,,0.4124111189167621
307,,,0.41241114275803514
308,,,0.4124112144794456
309,,,0.4124112488042743
310,,,0.4124112488042743
311,,,0.41241132504076455
312,,,0.41241132526606133
313,,,0.4124113257286018
314,,,0.41241130185224023
315,,,0.41243114380474843
316,,,0.41243137828670823
317,,,0.4124314687321983
318,,,0.41243215272716427
319,,,0.4124151186038414
320,,,0.4124151320462913
321,,,0.41241513284926623
322,,,0.41241514087801623
323,,,0.41241527914326404
324,,,0.41242347968777293
325,,,0.41242348300650117
326,,,0.4124234835594562
327,,,0.41244928443347434
328,,,0.4124492928747634
329,,,0.4124235306874573
330,,,0.41242353161969847
331,,,0.4124239216500219
332,,,0.4124042486522224
333,,,0.41240424988011526
334,,,0.4124042499885433
335,,,0.4124042611632969
336,,,0.41240754400647917
337,,,0.4124075616784917
338,,,0.4124075651407272
339,,,0.41240756710855575
340,,,0.4124075672690948
341,,,0.41238640965062634
342,,,0.41238641127827547
343,,,0.4123864136745975
344,,,0.4123864228010632
345,,,0.4123864498893497
346,,,0.4123864543432698
347,,,0.4123864738948552
348,,,0.4123818581325993
349,,,0.41238955520738874
350,,,0.4123895673477739
351,,,0.41238956733463245
352,,,0.4123895684117091
353,,,0.41238961340320424
354,,,0.41238966826498724
355,,,0.41238966826498724
356,,,0.4123896683571897
357,,,0.41238968185448477
358,,,0.4123897120383099
359,,,0.41238548608114245
360,,,0.4123828032672774
361,,,0.4123828032672774
362,,,0.41238315182090535
363,,,0.41238315421520544
364,,,0.4123854923303161
365,,,0.4124208744948306
366,,,0.41242091845322854
367,,,0.41242091874932696
368,,,0.4124209319346138
369,,,0.4124209359116672
370,,,0.4124209851282763
371,,,0.41241767258611695
372,,,0.4124176733212237
373,,,0.4124176913213967
374,,,0.4124189448865334
375,,,0.4124191637746325
376,,,0.4124191805316273
377,,,0.4124191683274675
378,,,0.4124191783240359
379,,,0.4124191963766102
380,,,0.4124191963922831
381,,,0.41241919639553226
382,,,0.4124192000164316
383,,,0.41241920385066333
384,,,0.41241945934143875
385,,,0.41241945934143875
386,,,0.4124194769674172
387,,,0.4124194332126536
388,,,0.4124194338987885
389,,,0.4124194340180231
390,,,0.4124194340180231
391,,,0.4124194340633126
392,,,0.41241943429624417
393,,,0.41241943571582085
394,,,0.41245648162877696
395,,,0.4124564817176172
396,,,0.4124564817176172
397,,,0.41245648180161476
398,,,0.41245648230280185
399,,,0.4124563510590543
400,,,0.41245638850309807
401,,,0.41245638892184194
402,,,0.41245638892184194
403,,,0.4124490783427273
404,,,0.4124490817615012
405,,,0.41244908176985956
406,,,0.412449082025614
407,,,0.4124490830457948
408,,,0.4124490851797879
409,,,0.41244909604043545
410,,,0.412449111176713
411,,,0.41246136371069986
412,,,0.4124612722001349
413,,,0.4124612723498207
414,,,0.4124612732723336
415,,,0.4124612732845525
416,,,0.4124612732814955
417,,,0.41245973084360477
418,,,0.41245419646410764
419,,,0.4124542080666421
420,,,0.4124542088719636
421,,,0.41245422660918135
422,,,0.4124233704827534
423,,,0.41242337080471647
424,,,0.4124233716259269
425,,,0.412423373168577
426,,,0.41242337357767056
427,,,0.41242337406976914
428,,,0.4124234054641991
429,,,0.41242340547834155
430,,,0.4124234055243139
431,,,0.41242340758623686
432,,,0.4124276842444944
433,,,0.41242768432280785
434,,,0.41242768432280785
435,,,0.41242768450742484
436,,,0.41242768475032876
437,,,0.4124276870788143
438,,,0.41244178630086115
439,,,0.4124417865754706
440,,,0.4124417866666621
441,,,0.41243927876557396
442,,,0.4124392790933661
443,,,0.4124392815190954
444,,,0.4124392815191575
445,,,0.4124436999251508
446,,,0.4124437003769751
447,,,0.4124437007306678
448,,,0.41244370241889733
449,,,0.4124421870019813
450,,,0.41244385285538354
451,,,0.41244385633287795
452,,,0.41244386014287604
453,,,0.412443860211819
454,,,0.4124392685492171
455,,,0.41243926892615224
456,,,0.4124392689374491
457,,,0.4124392690382292
458,,,0.41243926907049827
459,,,0.4124392694818819
460,,,0.4124474705920643
461,,,0.4124305768300389
462,,,0.41243057712711095
463,,,0.41243057960529805
464,,,0.4124305831440708
465,,,0.4124305834100819
466,,,0.41243058633347796
467,,,0.41243058668984556
468,,,0.4124305871687484
469,,,0.4124305899827417
470,,,0.412430904692267
471,,,0.41243090472387584
472,,,0.41243090488639933
473,,,0.41243091417969124
474,,,0.41243091417969124
475,,,0.41243091417969124
476,,,0.4124309142285
477,,,0.41243092489334954
478,,,0.41243092951090904
479,,,0.4124305608114085
480,,,0.41243056437789216
481,,,0.41243056820272
482,,,0.4124305696684174
483,,,0.4124305700444282
484,,,0.41243057005298833
485,,,0.4124305700530967
486,,,0.412430570634288
487,,,0.41243057163485985
488,,,0.41243057169262165
489,,,0.4124355023064451
490,,,0.4124355041185671
491,,,0.41243550422502184
492,,,0.4124468300935179
493,,,0.41244683050298514
494,,,0.4124468306088973
495,,,0.4124468306323845
496,,,0.4124468306361797
497,,,0.412438210736772
498,,,0.4124382132889507
499,,,0.41243821329042285
500,,,0.4124383074426117
